InstitutionID,University,City,State,Religion,Market_Saturation_Percentile,Academic_Efficiency_Percentile,aCFI_Percentile,Survivability,FullAddress,lat,lon,Quantile_Label,Quantile_Group,Rank,Universities_in_State
153278,University of Dubuque,Dubuque,IA,Presbyterian,0.3431,0.4416,0.5295000000000001,0.4374,"University of Dubuque, Dubuque, IA",42.49510235,-90.69655385158194,Stable,3,497,25
157535,University of Pikeville,Pikeville,KY,Presbyterian,0.3997,0.4424,0.4924,0.44534,"University of Pikeville, Pikeville, KY",37.47482524999999,-82.52100157239967,Stable,3,452,16
168591,Alma College,Alma,MI,Presbyterian,0.4044,0.41409999999999997,0.5,0.44461,"Alma College, Alma, MI",43.38147395,-84.6713490300015,Stable,3,457,24
173902,Macalester College,Saint Paul,MN,Presbyterian,0.5867,0.44670000000000004,0.5347,0.53791,"Macalester College, Saint Paul, MN",44.9376942,-93.16929174410551,Strong,6,183,23
175421,Belhaven University,Jackson,MS,Presbyterian,0.4021,0.4157,0.498,0.44321,"Belhaven University, Jackson, MS",32.32013910000001,-90.1690571965284,Stable,3,463,6
178369,Missouri Valley College,Marshall,MO,Presbyterian,0.42229999999999995,0.40130000000000005,0.4888,0.44472,"Missouri Valley College, Marshall, MO",39.10644114999999,-93.19077080738803,Stable,3,455,29
179946,Westminster College,Fulton,MO,Presbyterian,0.3096,0.38780000000000003,0.5690999999999999,0.4291,"Westminster College, Fulton, MO",38.8489337,-91.95683940314461,Vulnerable,2,541,29
181127,Hastings College,Hastings,NE,Presbyterian,0.40130000000000005,0.40049999999999997,0.4964,0.43921,"Hastings College, Hastings, NE",40.5943839,-98.36549671078185,Stable,3,488,11
183822,Bloomfield College,Bloomfield,NJ,Presbyterian,0.2348,0.4075,0.49479999999999996,0.37338,"Bloomfield College, Bloomfield, NJ",40.79519845,-74.19382455603869,Critical,0,796,15
198385,Davidson College,Davidson,NC,Presbyterian,0.6213000000000001,0.44789999999999996,0.5753,0.56824,"Davidson College, Davidson, NC",35.5032193,-80.83393027613258,Strong,6,151,35
198756,Johnson C Smith University,Charlotte,NC,Presbyterian,0.4157,0.4021,0.5171,0.45357,"Johnson C Smith University, Charlotte, NC",35.24379475,-80.85543225981756,Secure,4,414,35
198808,Lees-McRae College,Banner Elk,NC,Presbyterian,0.38060000000000005,0.4032,0.4932,0.43018999999999996,"Lees-McRae College, Banner Elk, NC",36.15271495,-81.88158941244929,Vulnerable,2,534,35
199272,William Peace University,Raleigh,NC,Presbyterian,0.3851,0.3994,0.5036,0.43539,"William Peace University, Raleigh, NC",35.7895729,-78.63722585982836,Stable,3,506,35
199412,Queens University of Charlotte,Charlotte,NC,Presbyterian,0.7106,0.48009999999999997,0.4868,0.57496,"Queens University of Charlotte, Charlotte, NC",,,Strong,6,143,35
199698,St. Andrews University,Laurinburg,NC,Presbyterian,0.40130000000000005,0.389,0.4677,0.42542,"St. Andrews University, Laurinburg, NC",34.7407164,-79.4814373,Vulnerable,2,566,35
199865,Warren Wilson College,Swannanoa,NC,Presbyterian,0.38170000000000004,0.392,0.4984,0.43046999999999996,"Warren Wilson College, Swannanoa, NC",,,Vulnerable,2,532,35
200156,University of Jamestown,Jamestown,ND,Presbyterian,0.3285,0.41450000000000004,0.49560000000000004,0.41257,"University of Jamestown, Jamestown, ND",46.9138872,-98.69703370758987,Vulnerable,2,625,4
204264,Muskingum University,New Concord,OH,Presbyterian,0.4021,0.4294,0.5008,0.44706,"Muskingum University, New Concord, OH",39.9995479,-81.73888231752169,Stable,3,443,46
206589,The College of Wooster,Wooster,OH,Presbyterian,0.4278,0.42579999999999996,0.5152,0.46238999999999997,"The College of Wooster, Wooster, OH",,,Secure,4,379,46
207971,University of Tulsa,Tulsa,OK,Presbyterian,0.4424,0.5231,0.5474,0.50056,"University of Tulsa, Tulsa, OK",36.1523306,-95.94596023877983,Healthy,5,263,7
211088,Arcadia University,Glenside,PA,Presbyterian,0.39399999999999996,0.48840000000000006,0.48840000000000006,0.45065,"Arcadia University, Glenside, PA",40.0917501,-75.16511509669805,Stable,3,424,51
212656,Geneva College,Beaver Falls,PA,Presbyterian,0.32380000000000003,0.4075,0.45740000000000003,0.39399999999999996,"Geneva College, Beaver Falls, PA",40.77108845,-80.32171346880179,At-Risk,1,717,51
213385,Lafayette College,Easton,PA,Presbyterian,0.5557,0.46490000000000004,0.5251,0.5253099999999999,"Lafayette College, Easton, PA",40.6986835,-75.20924604652205,Strong,6,204,51
216694,Waynesburg University,Waynesburg,PA,Presbyterian,0.3483,0.4215,0.49,0.41965,"Waynesburg University, Waynesburg, PA",39.8992531,-80.18633971576111,Vulnerable,2,589,51
216807,Westminster College,New Wilmington,PA,Presbyterian,0.3461,0.40590000000000004,0.5124,0.42462000000000005,"Westminster College, New Wilmington, PA",41.1182434,-80.32868957389215,Vulnerable,2,568,51
217998,Erskine College,Due West,SC,Presbyterian,0.4582,0.3886,0.5032,0.46231,"Erskine College, Due West, SC",34.33219835,-82.39299839413458,Secure,4,381,19
218539,Presbyterian College,Clinton,SC,Presbyterian,0.3715,0.4067,0.5168,0.43670000000000003,"Presbyterian College, Clinton, SC",34.46275055,-81.86717708775335,Stable,3,501,19
219718,Bethel University,McKenzie,TN,Presbyterian,0.3871,0.45030000000000003,0.4892,0.44060000000000005,"Bethel University, McKenzie, TN",36.14145385,-88.51552576233773,Stable,3,477,28
220516,King University,Bristol,TN,Presbyterian,0.2974,0.41490000000000005,0.4932,0.39926,"King University, Bristol, TN",36.5877694,-82.15980141522917,At-Risk,1,693,28
220710,Maryville College,Maryville,TN,Presbyterian,0.45539999999999997,0.3997,0.5075999999999999,0.46517000000000003,"Maryville College, Maryville, TN",35.751472,-83.9642249,Secure,4,372,28
221351,Rhodes College,Memphis,TN,Presbyterian,0.4817,0.4435,0.5056,0.48363,"Rhodes College, Memphis, TN",35.15564375,-89.98893549446169,Healthy,5,302,28
221953,Tusculum University,Greeneville,TN,Presbyterian,0.28600000000000003,0.42229999999999995,0.4928,0.39601,"Tusculum University, Greeneville, TN",36.1720416,-82.75920079647051,At-Risk,1,708,28
222983,Austin College,Sherman,TX,Presbyterian,0.4388,0.41840000000000005,0.5152,0.46531,"Austin College, Sherman, TX",33.6474084,-96.59801788312646,Secure,4,370,31
228042,Schreiner University,Kerrville,TX,Presbyterian,0.49479999999999996,0.4052,0.6704000000000001,0.5471900000000001,"Schreiner University, Kerrville, TX",30.03127035,-99.13024647445343,Strong,6,172,31
229267,Trinity University,San Antonio,TX,Presbyterian,0.8157,0.4725,0.5667,0.6474500000000001,"Trinity University, San Antonio, TX",29.4616913,-98.48350834832186,Elite,7,94,31
232256,Hampden-Sydney College,Hampden-Sydney,VA,Presbyterian,0.359,0.4025,0.5223,0.43306,"Hampden-Sydney College, Hampden-Sydney, VA",37.24237495,-78.46056918726649,Stable,3,519,22
232672,Mary Baldwin University,Staunton,VA,Presbyterian,0.31739999999999996,0.4622,0.4888,0.41494,"Mary Baldwin University, Staunton, VA",38.15402874999999,-79.06819740463007,Vulnerable,2,614,22
237066,Whitworth University,Spokane,WA,Presbyterian,0.6897,0.47609999999999997,0.506,0.5734899999999999,"Whitworth University, Spokane, WA",47.75418125,-117.4178864635003,Strong,6,144,12
237358,Davis & Elkins College,Elkins,WV,Presbyterian,0.30260000000000004,0.3947,0.7054,0.48223999999999995,"Davis & Elkins College, Elkins, WV",38.93325345,-79.84355971087138,Healthy,5,308,6
238458,Carroll University,Waukesha,WI,Presbyterian,0.6171,0.5004,0.5295000000000001,0.55872,"Carroll University, Waukesha, WI",43.00395265,-88.22926408934816,Strong,6,158,18
111948,Chapman University,Orange,CA,Protestant,0.9893000000000001,0.7691,0.49520000000000003,0.74752,"Chapman University, Orange, CA",33.79338165,-117.851695945987,Elite,7,42,30
120537,Hope International University,Fullerton,CA,Protestant,0.2799,0.4172,0.4844,0.38919,"Hope International University, Fullerton, CA",33.8763883,-117.8855690297249,At-Risk,1,736,30
121309,Point Loma Nazarene University,San Diego,CA,Protestant,0.6598,0.5636,0.49079999999999996,0.5729299999999999,"Point Loma Nazarene University, San Diego, CA",32.7169659,-117.2510853,Strong,6,145,30
122728,William Jessup University,Rocklin,CA,Protestant,0.3246,0.43799999999999994,0.48560000000000003,0.41171,"William Jessup University, Rocklin, CA",38.8200917,-121.2924903547884,Vulnerable,2,628,30
132879,Johnson University Florida,Kissimmee,FL,Protestant,0.2321,0.3809,0.4836,0.36251,"Johnson University Florida, Kissimmee, FL",,,Critical,0,824,30
138868,Point University,West Point,GA,Protestant,0.45299999999999996,0.39549999999999996,0.48210000000000003,0.45316,"Point University, West Point, GA",,,Secure,4,417,26
142461,Northwest Nazarene University,Nampa,ID,Protestant,0.3909,0.4396,0.5056,0.44654000000000005,"Northwest Nazarene University, Nampa, ID",43.5610104,-116.5658239708775,Stable,3,444,4
144971,Eureka College,Eureka,IL,Protestant,0.305,0.38939999999999997,0.5024000000000001,0.40088,"Eureka College, Eureka, IL",40.71304545,-89.26588087495756,At-Risk,1,680,42
147679,North Park University,Chicago,IL,Protestant,0.5124,0.457,0.5052,0.49845,"North Park University, Chicago, IL",41.97487485,-87.70538274756231,Healthy,5,270,42
149514,Trinity International University-Illinois,Deerfield,IL,Protestant,0.21559999999999999,0.4071,0.4757,0.35798,"Trinity International University-Illinois, Deerfield, IL",42.19529545,-87.87910360426022,Critical,0,830,42
150145,Bethel University,Mishawaka,IN,Protestant,0.3369,0.4102,0.49079999999999996,0.41314999999999996,"Bethel University, Mishawaka, IN",41.6763764,-86.19332967026835,Vulnerable,2,619,23
153108,Central College,Pella,IA,Protestant,0.3821,0.4017,0.5028,0.43433,"Central College, Pella, IA",41.4036435,-92.93159877729258,Stable,3,513,25
154101,Northwestern College,Orange City,IA,Protestant,0.3635,0.4416,0.5168,0.44047,"Northwestern College, Orange City, IA",42.9994485,-96.0543218266804,Stable,3,479,25
155520,MidAmerica Nazarene University,Olathe,KS,Protestant,0.33,0.4219,0.5604,0.44059,"MidAmerica Nazarene University, Olathe, KS",38.87397135,-94.782189935796,Stable,3,478,17
157377,Midway University,Midway,KY,Protestant,0.3737,0.4164,0.4928,0.42991,"Midway University, Midway, KY",38.14316615,-84.6730591943697,Vulnerable,2,537,16
157818,Transylvania University,Lexington,KY,Protestant,0.37070000000000003,0.3997,0.5096,0.4321,"Transylvania University, Lexington, KY",38.053107,-84.49398715778406,Stable,3,527,16
165644,Eastern Nazarene College,Quincy,MA,Protestant,0.2413,0.3917,0.4936,0.37235,"Eastern Nazarene College, Quincy, MA",42.2719128,-71.01063647394558,Critical,0,801,51
168281,Wheaton College (Massachusetts),Norton,MA,Protestant,0.4924,0.4294,0.4988,0.48237,"Wheaton College (Massachusetts), Norton, MA",41.9670817,-71.1830931786674,Healthy,5,306,51
169080,Calvin University,Grand Rapids,MI,Protestant,0.6095,0.49,0.5171,0.54864,"Calvin University, Grand Rapids, MI",42.9320314,-85.58036402193719,Strong,6,171,24
170000,Grace Christian University,Wyoming,MI,Protestant,0.268,0.4083,0.4876,0.38394,"Grace Christian University, Wyoming, MI",42.9191842,-85.69025938006718,Critical,0,750,24
170091,Great Lakes Christian College,Lansing,MI,Protestant,0.2686,0.38020000000000004,0.48210000000000003,0.37636000000000003,"Great Lakes Christian College, Lansing, MI",42.75431465,-84.63851156802842,Critical,0,782,24
170301,Hope College,Holland,MI,Protestant,0.8119,0.4653,0.5576,0.6408499999999999,"Hope College, Holland, MI",42.78672450000001,-86.09964267156195,Elite,7,96,24
171881,Kuyper College,Grand Rapids,MI,Protestant,0.24670000000000003,0.379,0.4447,0.35239,"Kuyper College, Grand Rapids, MI",43.0226231,-85.59218988093869,Critical,0,834,24
174491,University of Northwestern-St Paul,Saint Paul,MN,Protestant,0.46020000000000005,0.4321,0.4677,0.45759,"University of Northwestern-St Paul, Saint Paul, MN",,,Secure,4,400,23
176789,Calvary University,Kansas City,MO,Protestant,0.242,0.3859,0.5164,0.38059,"Calvary University, Kansas City, MO",38.837399,-94.54678318732306,Critical,0,765,29
176910,Central Christian College of the Bible,Moberly,MO,Protestant,0.2321,0.37560000000000004,0.49,0.36401000000000006,"Central Christian College of the Bible, Moberly, MO",39.3960492,-92.42717583557409,Critical,0,819,29
177065,Columbia College,Columbia,MO,Protestant,0.4211,0.397,0.056799999999999996,0.27046,"Columbia College, Columbia, MO",38.95833745,-92.3259443469596,Critical,0,842,29
177144,Culver-Stockton College,Canton,MO,Protestant,0.3347,0.4052,0.5112,0.41944000000000004,"Culver-Stockton College, Canton, MO",40.1288229,-91.5316408,Vulnerable,2,591,29
177214,Drury University,Springfield,MO,Protestant,0.37829999999999997,0.397,0.49200000000000005,0.42755000000000004,"Drury University, Springfield, MO",37.2182356,-93.2846472053064,Vulnerable,2,552,29
179964,William Woods University,Fulton,MO,Protestant,0.321,0.42469999999999997,0.4984,0.41273000000000004,"William Woods University, Fulton, MO",38.8629209,-91.94880909677832,Vulnerable,2,623,29
188182,University of the Southwest,Hobbs,NM,Protestant,0.2816,0.41450000000000004,0.5964,0.43417,"University of the Southwest, Hobbs, NM",32.77421735,-103.1892648731455,Stable,3,514,1
197911,Barton College,Wilson,NC,Protestant,0.4546,0.4071,0.4888,0.45880000000000004,"Barton College, Wilson, NC",35.7353597,-77.91246914152123,Secure,4,395,35
199458,Mid-Atlantic Christian University,Elizabeth City,NC,Protestant,0.2575,0.3809,0.4924,0.37619,"Mid-Atlantic Christian University, Elizabeth City, NC",36.3044141,-76.21636491459975,Critical,0,783,35
199847,Wake Forest University,Winston-Salem,NC,Protestant,0.9748,0.7558,0.5036,0.7424200000000001,"Wake Forest University, Winston-Salem, NC",36.13389295,-80.27555779127688,Elite,7,47,35
201964,Ohio Christian University,Circleville,OH,Protestant,0.24789999999999998,0.38060000000000005,0.603,0.41656,"Ohio Christian University, Circleville, OH",39.6118927,-82.90625672679114,Vulnerable,2,602,46
202903,Gods Bible School and College,Cincinnati,OH,Protestant,0.26170000000000004,0.379,0.5867,0.41523000000000004,"Gods Bible School and College, Cincinnati, OH",,,Vulnerable,2,610,46
204501,Oberlin College,Oberlin,OH,Protestant,0.6041,0.4562,0.5422,0.54977,"Oberlin College, Oberlin, OH",41.29571765,-82.22156959263393,Strong,6,167,46
206862,Southern Nazarene University,Bethany,OK,Protestant,0.38170000000000004,0.4578,0.5231,0.45350999999999997,"Southern Nazarene University, Bethany, OK",35.5138091,-97.62930068685995,Secure,4,415,7
207582,Oral Roberts University,Tulsa,OK,Protestant,0.6225,0.4924,0.5068,0.55019,"Oral Roberts University, Tulsa, OK",36.0508252,-95.95213552843208,Strong,6,166,7
208725,New Hope Christian College-Eugene,Eugene,OR,Protestant,0.2379,0.3764,0.49200000000000005,0.36729,"New Hope Christian College-Eugene, Eugene, OR",44.0336731,-123.153867785392,Critical,0,814,11
209409,Bushnell University,Eugene,OR,Protestant,0.2693,0.409,0.9434,0.5670499999999999,"Bushnell University, Eugene, OR",44.04908349999999,-123.0813010457852,Strong,6,154,11
214157,Moravian University,Bethlehem,PA,Protestant,0.4681,0.5028,0.498,0.48700000000000004,"Moravian University, Bethlehem, PA",40.63090535,-75.38352409365376,Healthy,5,294,51
217749,Bob Jones University,Greenville,SC,Protestant,0.5777,0.457,0.488,0.51768,"Bob Jones University, Greenville, SC",34.8718605,-82.36517984802921,Healthy,5,226,19
220473,Johnson University,Knoxville,TN,Protestant,0.31920000000000004,0.41759999999999997,0.5438000000000001,0.42877000000000004,"Johnson University, Knoxville, TN",35.93541995,-83.74939490120485,Vulnerable,2,545,28
221892,Trevecca Nazarene University,Nashville,TN,Protestant,0.4282,0.5722,0.49439999999999995,0.48347,"Trevecca Nazarene University, Nashville, TN",36.14154689999999,-86.75328273884115,Healthy,5,304,28
225885,Jarvis Christian University,Hawkins,TX,Protestant,0.30219999999999997,0.3897,0.5068,0.40158,"Jarvis Christian University, Hawkins, TX",,,At-Risk,1,673,31
228875,Texas Christian University,Fort Worth,TX,Protestant,0.9987,0.7791,0.5088,0.75872,"Texas Christian University, Fort Worth, TX",32.7080148,-97.36119385339882,Elite,7,36,31
231095,Sterling College,Craftsbury Common,VT,Protestant,0.2361,0.3741,0.49200000000000005,0.36611,"Sterling College, Craftsbury Common, VT",44.65177415,-72.38233221619343,Critical,0,815,7
232557,Liberty University,Lynchburg,VA,Protestant,0.9987,0.9987,0.5572,0.82197,"Liberty University, Lynchburg, VA",37.35394665,-79.1531533219339,Elite,7,3,22
232609,University of Lynchburg,Lynchburg,VA,Protestant,0.5168,0.5347,0.9599,0.6977500000000001,"University of Lynchburg, Lynchburg, VA",37.39874285,-79.18404787841646,Elite,7,74,22
237181,Bethany College,Bethany,WV,Protestant,0.3068,0.3848,0.488,0.39492,"Bethany College, Bethany, WV",40.20580445,-80.56165856727861,At-Risk,1,715,6
417734,Southeast Missouri Hospital College of Nursing and Health Sciences,Cape Girardeau,MO,Protestant,0.2438,0.3882,0.4637,0.36068,"Southeast Missouri Hospital College of Nursing and Health Sciences, Cape Girardeau, MO",,,Critical,0,827,29
417752,Messenger College,Bedford,TX,Protestant,0.24100000000000002,0.3764,0.4689,0.35928,"Messenger College, Bedford, TX",,,Critical,0,829,31
440396,New Saint Andrews College,Moscow,ID,Protestant,0.3224,0.3848,0.49,0.40196,"New Saint Andrews College, Moscow, ID",,,At-Risk,1,670,4
457484,Pacific Rim Christian University,Honolulu,HI,Protestant,0.25170000000000003,0.37939999999999996,0.4852,0.37067999999999995,"Pacific Rim Christian University, Honolulu, HI",,,Critical,0,807,3
461528,Manna University,Fayetteville,NC,Protestant,0.242,0.39130000000000004,0.4313,0.34761000000000003,"Manna University, Fayetteville, NC",,,Critical,0,838,35
481225,Mid-South Christian College,Memphis,TN,Protestant,0.2407,0.3901,0.5164,0.38091,"Mid-South Christian College, Memphis, TN",35.064191,-89.911893,Critical,0,763,28
140951,Savannah College of Art and Design,Savannah,GA,Roman Catholic,0.9987,0.8518000000000001,0.5186999999999999,0.7772100000000001,"Savannah College of Art and Design, Savannah, GA",32.07776915,-81.10099365718662,Elite,7,28,26
178059,Maryville University of Saint Louis,Saint Louis,MO,Roman Catholic,0.5650999999999999,0.8531,0.48960000000000004,0.59242,"Maryville University of Saint Louis, Saint Louis, MO",,,Strong,6,128,29
190716,D'Youville  University,Buffalo,NY,Roman Catholic,0.3369,0.4777,0.494,0.42792,"D'Youville  University, Buffalo, NY",42.90283580000001,-78.8910200854379,Vulnerable,2,548,75
190761,Dominican University New York,Orangeburg,NY,Roman Catholic,0.4598,0.4384,0.4852,0.46569000000000005,"Dominican University New York, Orangeburg, NY",,,Secure,4,368,75
192819,Marist College,Poughkeepsie,NY,Roman Catholic,0.7776000000000001,0.603,0.4988,0.63111,"Marist College, Poughkeepsie, NY",41.722007,-73.93438356318902,Elite,7,100,75
192864,Marymount Manhattan College,New York,NY,Roman Catholic,0.4681,0.42229999999999995,0.49119999999999997,0.4682,"Marymount Manhattan College, New York, NY",40.76893065,-73.959696351204,Secure,4,360,75
193016,Mercy University,Dobbs Ferry,NY,Roman Catholic,0.7412000000000001,0.6602,0.5032,0.62974,"Mercy University, Dobbs Ferry, NY",41.02156265,-73.87446425294797,Elite,7,101,75
195173,St. Francis College,Brooklyn,NY,Roman Catholic,0.4689,0.44909999999999994,0.48210000000000003,0.47023000000000004,"St. Francis College, Brooklyn, NY",40.69306659999999,-73.99220306902977,Secure,4,347,75
195243,St. Thomas Aquinas College,Sparkill,NY,Roman Catholic,0.33,0.4192,0.496,0.41426999999999997,"St. Thomas Aquinas College, Sparkill, NY",,,Vulnerable,2,615,75
195544,St. Joseph's University-New York,Brooklyn,NY,Roman Catholic,0.5084000000000001,0.5287,0.49119999999999997,0.5055700000000001,"St. Joseph's University-New York, Brooklyn, NY",40.69042755,-73.96777524013841,Healthy,5,254,75
216667,Washington & Jefferson College,Washington,PA,Roman Catholic,0.3635,0.41100000000000003,0.5036,0.42906999999999995,"Washington & Jefferson College, Washington, PA",40.1719209,-80.24134964025063,Vulnerable,2,542,51
102234,Spring Hill College,Mobile,AL,Roman Catholic               ,0.33909999999999996,0.41759999999999997,0.47850000000000004,0.41058999999999996,"Spring Hill College, Mobile, AL",30.6920656,-88.13570396556952,Vulnerable,2,632,11
119173,Mount Saint Mary's University,Los Angeles,CA,Roman Catholic               ,0.58,0.46140000000000003,0.5092,0.52796,"Mount Saint Mary's University, Los Angeles, CA",34.08522005,-118.4824686305502,Strong,6,197,30
122931,Santa Clara University,Santa Clara,CA,Roman Catholic               ,0.982,0.7088,0.512,0.7392700000000001,"Santa Clara University, Santa Clara, CA",37.3486243,-121.9365440053793,Elite,7,49,30
124292,Thomas Aquinas College,Santa Paula,CA,Roman Catholic               ,0.321,0.39630000000000004,0.5012,0.40818,"Thomas Aquinas College, Santa Paula, CA",,,At-Risk,1,642,30
127918,Regis University,Denver,CO,Roman Catholic               ,0.5231,0.502,0.48960000000000004,0.50547,"Regis University, Denver, CO",39.78971110000001,-105.0313694671746,Healthy,5,255,5
128498,Albertus Magnus College,New Haven,CT,Roman Catholic               ,0.3666,0.4106,0.48840000000000006,0.42414999999999997,"Albertus Magnus College, New Haven, CT",41.332772,-72.92254564135219,Vulnerable,2,571,14
129242,Fairfield University,Fairfield,CT,Roman Catholic               ,0.9939,0.6126,0.4996,0.71985,"Fairfield University, Fairfield, CT",41.15967565,-73.25740310197213,Elite,7,59,14
129534,Holy Apostles College and Seminary,Cromwell,CT,Roman Catholic               ,0.2483,0.40979999999999994,0.5422,0.39822,"Holy Apostles College and Seminary, Cromwell, CT",41.6061767,-72.64540399602825,At-Risk,1,699,14
130253,Sacred Heart University,Fairfield,CT,Roman Catholic               ,0.9987,0.8143,0.4976,0.76127,"Sacred Heart University, Fairfield, CT",41.22259744999999,-73.24446729633347,Elite,7,35,14
130314,University of Saint Joseph,West Hartford,CT,Roman Catholic               ,0.36579999999999996,0.4765,0.4928,0.43876,"University of Saint Joseph, West Hartford, CT",41.7825213,-72.73120656750822,Stable,3,492,14
132471,Barry University,Miami,FL,Roman Catholic               ,0.5859000000000001,0.5714,0.4892,0.54429,"Barry University, Miami, FL",25.8790289,-80.20151680720551,Strong,6,177,30
137032,Saint Leo University,Saint Leo,FL,Roman Catholic               ,0.8159000000000001,0.5549000000000001,0.48960000000000004,0.63313,"Saint Leo University, Saint Leo, FL",28.3385394,-82.25807054363955,Elite,7,99,30
137476,St. Thomas University,Miami Gardens,FL,Roman Catholic               ,0.7145999999999999,0.5239,0.4932,0.58787,"St. Thomas University, Miami Gardens, FL",25.92128605,-80.2564809131741,Strong,6,134,30
141486,Chaminade University of Honolulu,Honolulu,HI,Roman Catholic               ,0.4207,0.4495,0.4936,0.45564,"Chaminade University of Honolulu, Honolulu, HI",21.29026655,-157.8073477636419,Secure,4,407,3
144740,DePaul University,Chicago,IL,Roman Catholic               ,0.9987,0.9354,0.5047999999999999,0.78834,"DePaul University, Chicago, IL",41.9245803,-87.65072230067958,Elite,7,18,42
145619,Benedictine University,Lisle,IL,Roman Catholic               ,0.42619999999999997,0.504,0.4892,0.46696,"Benedictine University, Lisle, IL",41.77799760000001,-88.09699355549967,Secure,4,363,42
146612,Lewis University,Romeoville,IL,Roman Catholic               ,0.5679,0.6465000000000001,0.494,0.55402,"Lewis University, Romeoville, IL",41.60277235,-88.08221382800252,Strong,6,160,42
146719,Loyola University Chicago,Chicago,IL,Roman Catholic               ,0.9987,0.9346,0.5882000000000001,0.8215699999999999,"Loyola University Chicago, Chicago, IL",41.99914920000001,-87.65737041681818,Elite,7,4,42
148131,Quincy University,Quincy,IL,Roman Catholic               ,0.44549999999999995,0.4048,0.4817,0.45186,"Quincy University, Quincy, IL",39.95544185,-91.38969180343575,Secure,4,420,42
148496,Dominican University,River Forest,IL,Roman Catholic               ,0.7826000000000001,0.47009999999999996,0.4988,0.60656,"Dominican University, River Forest, IL",41.90289665,-87.82262656814642,Strong,6,117,42
148584,University of St Francis,Joliet,IL,Roman Catholic               ,0.3442,0.5112,0.4916,0.43656999999999996,"University of St Francis, Joliet, IL",41.53393124999999,-88.09735128052655,Stable,3,502,42
148627,Saint Xavier University,Chicago,IL,Roman Catholic               ,0.6436,0.49200000000000005,0.42469999999999997,0.5256799999999999,"Saint Xavier University, Chicago, IL",41.70792405,-87.71463117997662,Strong,6,203,42
150172,Calumet College of Saint Joseph,Whiting,IN,Roman Catholic               ,0.342,0.3829,0.4868,0.40814,"Calumet College of Saint Joseph, Whiting, IN",41.6711327,-87.49426730404375,At-Risk,1,643,23
150774,Holy Cross College,Notre Dame,IN,Roman Catholic               ,0.40049999999999997,0.39130000000000004,0.49439999999999995,0.43625,"Holy Cross College, Notre Dame, IN",41.6980783,-86.25322329862374,Stable,3,503,23
151786,Marian University,Indianapolis,IN,Roman Catholic               ,0.7764,0.5275,0.49200000000000005,0.6128199999999999,"Marian University, Indianapolis, IN",39.8118912,-86.20426576405468,Strong,6,113,23
152080,University of Notre Dame,Notre Dame,IN,Roman Catholic               ,0.9987,0.8501000000000001,0.5706,0.7976399999999999,"University of Notre Dame, Notre Dame, IN",41.70456775,-86.23822026017265,Elite,7,10,23
152336,University of Saint Francis-Fort Wayne,Fort Wayne,IN,Roman Catholic               ,0.5186999999999999,0.46140000000000003,0.4984,0.49912999999999996,"University of Saint Francis-Fort Wayne, Fort Wayne, IN",41.08693075,-85.17898051025168,Healthy,5,269,23
152381,Saint Mary-of-the-Woods College,Saint Mary of the Woods,IN,Roman Catholic               ,0.4192,0.4153,0.48090000000000005,0.44311999999999996,"Saint Mary-of-the-Woods College, Saint Mary of the Woods, IN",39.509411,-87.45979483919632,Stable,3,464,23
152390,Saint Mary's College,Notre Dame,IN,Roman Catholic               ,0.5509000000000001,0.429,0.5246999999999999,0.51606,"Saint Mary's College, Notre Dame, IN",41.70747445,-86.25628011081898,Healthy,5,232,23
152992,Briar Cliff University,Sioux City,IA,Roman Catholic               ,0.3078,0.4032,0.49119999999999997,0.40027999999999997,"Briar Cliff University, Sioux City, IA",42.52670705,-96.42835954012571,At-Risk,1,686,25
153126,Clarke University,Dubuque,IA,Roman Catholic               ,0.3318,0.3994,0.5,0.41264,"Clarke University, Dubuque, IA",42.50961785,-90.69069442289413,Vulnerable,2,624,25
153825,Loras College,Dubuque,IA,Roman Catholic               ,0.31920000000000004,0.4188,0.47490000000000004,0.40143,"Loras College, Dubuque, IA",42.50504945,-90.67885577552974,At-Risk,1,676,25
154013,Mount Mercy University,Cedar Rapids,IA,Roman Catholic               ,0.3181,0.4349,0.5219,0.42302,"Mount Mercy University, Cedar Rapids, IA",42.002593,-91.65196889140893,Vulnerable,2,576,25
154235,Saint Ambrose University,Davenport,IA,Roman Catholic               ,0.40130000000000005,0.47729999999999995,0.5175,0.46299999999999997,"Saint Ambrose University, Davenport, IA",,,Secure,4,377,25
154712,Benedictine College,Atchison,KS,Roman Catholic               ,0.5175,0.43920000000000003,0.5,0.49485,"Benedictine College, Atchison, KS",39.57489275,-95.11379211168317,Healthy,5,276,17
155007,Donnelly College,Kansas City,KS,Roman Catholic               ,0.2511,0.39049999999999996,0.5015999999999999,0.37923,"Donnelly College, Kansas City, KS",39.1126406,-94.65095765540539,Critical,0,771,17
155335,Newman University,Wichita,KS,Roman Catholic               ,0.29359999999999997,0.4129,0.5008,0.40037999999999996,"Newman University, Wichita, KS",37.67176205,-97.3791849298535,At-Risk,1,685,17
155812,University of Saint Mary,Leavenworth,KS,Roman Catholic               ,0.34090000000000004,0.4118,0.5136,0.4242,"University of Saint Mary, Leavenworth, KS",39.2778813,-94.90448801998753,Vulnerable,2,570,17
156286,Bellarmine University,Louisville,KY,Roman Catholic               ,0.5227,0.4936,0.5028,0.50892,"Bellarmine University, Louisville, KY",38.2187504,-85.70584113751073,Healthy,5,246,16
